,organisation,alternative name,records lost,year,breach_date,story,sector,method,interesting story,data sensitivity,displayed records,source name,1st source link,2nd source link,ID,organisation_lower,Unnamed: 0,name,domain,year founded,industry,size range,locality,country,linkedin url,current employee estimate,total employee estimate,article_date,Publication,Headline,URL,BreachMentioned,CompanyMentioned
27204,Equifax,,143000000,2017,2017-09-01,"A breach of the health insurance firm's database exposed the names, social security numbers, birth dates, addresses, driver's license numbers and credit card information of US, UK and Canadian citizens.",finance,hacked,y,4.0,"143,000,000",UK Gov,https://www.consumer.ftc.gov/blog/2017/09/equifax-data-breach-what-do,,234,equifax,2655829,equifax,equifax.com,1899.0,financial services,5001 - 10000,"atlanta, georgia, united states",united states,linkedin.com/company/equifax,4415,11328,2017-09-08,USA Today,News                      What to do if you were hit by the Equifax breach,https://www.usatoday.com/story/tech/news/2017/09/07/what-do-if-youre-one-44-americans-hit-equifax-breach/644406001/,Yes,Equifax
27205,Equifax,,143000000,2017,2017-09-01,"A breach of the health insurance firm's database exposed the names, social security numbers, birth dates, addresses, driver's license numbers and credit card information of US, UK and Canadian citizens.",finance,hacked,y,4.0,"143,000,000",UK Gov,https://www.consumer.ftc.gov/blog/2017/09/equifax-data-breach-what-do,,234,equifax,2655829,equifax,equifax.com,1899.0,financial services,5001 - 10000,"atlanta, georgia, united states",united states,linkedin.com/company/equifax,4415,11328,2017-10-03,USA Today,"No law they can pass against stupid, ex Equifax CEO told",https://www.usatoday.com/story/tech/news/2017/10/03/equifax-ex-ceo-faces-questions-why-its-internal-controls-failed/725756001/,True,Equifax
27206,Equifax,,143000000,2017,2017-09-01,"A breach of the health insurance firm's database exposed the names, social security numbers, birth dates, addresses, driver's license numbers and credit card information of US, UK and Canadian citizens.",finance,hacked,y,4.0,"143,000,000",UK Gov,https://www.consumer.ftc.gov/blog/2017/09/equifax-data-breach-what-do,,234,equifax,2655829,equifax,equifax.com,1899.0,financial services,5001 - 10000,"atlanta, georgia, united states",united states,linkedin.com/company/equifax,4415,11328,2017-09-28,Washington Post,"Online thieves may be exploiting the Equifax panic, researchers say",https://www.washingtonpost.com/news/the-switch/wp/2017/09/28/online-thieves-may-be-exploiting-the-equifax-panic-researchers-say/,True,Equifax
27207,Equifax,,143000000,2017,2017-09-01,"A breach of the health insurance firm's database exposed the names, social security numbers, birth dates, addresses, driver's license numbers and credit card information of US, UK and Canadian citizens.",finance,hacked,y,4.0,"143,000,000",UK Gov,https://www.consumer.ftc.gov/blog/2017/09/equifax-data-breach-what-do,,234,equifax,2655829,equifax,equifax.com,1899.0,financial services,5001 - 10000,"atlanta, georgia, united states",united states,linkedin.com/company/equifax,4415,11328,2017-09-12,USA Today,Opinion                                              Equifax CEO: ‘We will make changes’,https://www.usatoday.com/story/opinion/2017/09/12/equifax-ceo-we-make-changes-editorials-debates/659738001/,True,Equifax
27208,Equifax,,143000000,2017,2017-09-01,"A breach of the health insurance firm's database exposed the names, social security numbers, birth dates, addresses, driver's license numbers and credit card information of US, UK and Canadian citizens.",finance,hacked,y,4.0,"143,000,000",UK Gov,https://www.consumer.ftc.gov/blog/2017/09/equifax-data-breach-what-do,,234,equifax,2655829,equifax,equifax.com,1899.0,financial services,5001 - 10000,"atlanta, georgia, united states",united states,linkedin.com/company/equifax,4415,11328,2017-09-18,USA Today,Opinion              Equifax breach: How to fix a cataclysmic crisis,https://www.usatoday.com/story/opinion/2017/09/18/equifax-data-breach-how-do-you-fix-cataclysmic-crisis-brian-tierney-column/675183001/,Yes,Equifax
27209,Equifax,,143000000,2017,2017-09-01,"A breach of the health insurance firm's database exposed the names, social security numbers, birth dates, addresses, driver's license numbers and credit card information of US, UK and Canadian citizens.",finance,hacked,y,4.0,"143,000,000",UK Gov,https://www.consumer.ftc.gov/blog/2017/09/equifax-data-breach-what-do,,234,equifax,2655829,equifax,equifax.com,1899.0,financial services,5001 - 10000,"atlanta, georgia, united states",united states,linkedin.com/company/equifax,4415,11328,2017-09-08,Washington Post,People have been signing up for Equifax’s help service. Here’s what they were told.,https://www.washingtonpost.com/news/the-switch/wp/2017/09/08/people-have-been-signing-up-for-equifaxs-help-service-heres-what-they-were-told/,True,Equifax
27210,Equifax,,143000000,2017,2017-09-01,"A breach of the health insurance firm's database exposed the names, social security numbers, birth dates, addresses, driver's license numbers and credit card information of US, UK and Canadian citizens.",finance,hacked,y,4.0,"143,000,000",UK Gov,https://www.consumer.ftc.gov/blog/2017/09/equifax-data-breach-what-do,,234,equifax,2655829,equifax,equifax.com,1899.0,financial services,5001 - 10000,"atlanta, georgia, united states",united states,linkedin.com/company/equifax,4415,11328,2017-09-14,USA Today,Personal Finance                      Equifax messed up. Who pays? You do,https://www.usatoday.com/story/money/personalfinance/2017/09/14/equifax-messed-up-who-pays-you-do/105575578/,True,Equifax
27213,Equifax,,143000000,2017,2017-09-01,"A breach of the health insurance firm's database exposed the names, social security numbers, birth dates, addresses, driver's license numbers and credit card information of US, UK and Canadian citizens.",finance,hacked,y,4.0,"143,000,000",UK Gov,https://www.consumer.ftc.gov/blog/2017/09/equifax-data-breach-what-do,,234,equifax,2655829,equifax,equifax.com,1899.0,financial services,5001 - 10000,"atlanta, georgia, united states",united states,linkedin.com/company/equifax,4415,11328,2017-11-03,USA Today,Protect your bank account after Equifax's data breach,https://www.usatoday.com/story/tech/columnist/komando/2017/11/03/equifax-data-breach-how-to-protect-your-bankccount/803001001/,Yes,Equifax
27219,Equifax,,143000000,2017,2017-09-01,"A breach of the health insurance firm's database exposed the names, social security numbers, birth dates, addresses, driver's license numbers and credit card information of US, UK and Canadian citizens.",finance,hacked,y,4.0,"143,000,000",UK Gov,https://www.consumer.ftc.gov/blog/2017/09/equifax-data-breach-what-do,,234,equifax,2655829,equifax,equifax.com,1899.0,financial services,5001 - 10000,"atlanta, georgia, united states",united states,linkedin.com/company/equifax,4415,11328,2017-09-17,USA Today,Saltzman                      Equifax breach: Boost cybersecurity in 15 minutes,https://www.usatoday.com/story/tech/columnist/saltzman/2017/09/17/equifax-data-breach-do-15-minute-cybersecurity-makeover/668684001/,Yes,Equifax
27220,Equifax,,143000000,2017,2017-09-01,"A breach of the health insurance firm's database exposed the names, social security numbers, birth dates, addresses, driver's license numbers and credit card information of US, UK and Canadian citizens.",finance,hacked,y,4.0,"143,000,000",UK Gov,https://www.consumer.ftc.gov/blog/2017/09/equifax-data-breach-what-do,,234,equifax,2655829,equifax,equifax.com,1899.0,financial services,5001 - 10000,"atlanta, georgia, united states",united states,linkedin.com/company/equifax,4415,11328,2017-09-26,New York Post,San Francisco is the first city to sue Equifax over hack,http://nypost.com/2017/09/26/san-francisco-is-the-first-city-to-sue-equifax-over-hack/,True,Equifax
27221,Equifax,,143000000,2017,2017-09-01,"A breach of the health insurance firm's database exposed the names, social security numbers, birth dates, addresses, driver's license numbers and credit card information of US, UK and Canadian citizens.",finance,hacked,y,4.0,"143,000,000",UK Gov,https://www.consumer.ftc.gov/blog/2017/09/equifax-data-breach-what-do,,234,equifax,2655829,equifax,equifax.com,1899.0,financial services,5001 - 10000,"atlanta, georgia, united states",united states,linkedin.com/company/equifax,4415,11328,2017-09-28,CNBC,"Sen. Warren says Equifax hack was 'nightmare,' giving ex-CEO a glimpse of the grilling to come",https://www.cnbc.com/2017/09/28/sen-warren-says-equifax-hack-was-nightmare.html,True,Equifax
27222,Equifax,,143000000,2017,2017-09-01,"A breach of the health insurance firm's database exposed the names, social security numbers, birth dates, addresses, driver's license numbers and credit card information of US, UK and Canadian citizens.",finance,hacked,y,4.0,"143,000,000",UK Gov,https://www.consumer.ftc.gov/blog/2017/09/equifax-data-breach-what-do,,234,equifax,2655829,equifax,equifax.com,1899.0,financial services,5001 - 10000,"atlanta, georgia, united states",united states,linkedin.com/company/equifax,4415,11328,2017-09-08,New York Post,Sen. Warren slams Equifax for tricky move,http://nypost.com/2017/09/08/sen-warren-slams-equifax-for-tricky-move/,True,Equifax
27223,Equifax,,143000000,2017,2017-09-01,"A breach of the health insurance firm's database exposed the names, social security numbers, birth dates, addresses, driver's license numbers and credit card information of US, UK and Canadian citizens.",finance,hacked,y,4.0,"143,000,000",UK Gov,https://www.consumer.ftc.gov/blog/2017/09/equifax-data-breach-what-do,,234,equifax,2655829,equifax,equifax.com,1899.0,financial services,5001 - 10000,"atlanta, georgia, united states",united states,linkedin.com/company/equifax,4415,11328,2017-09-11,CNBC,Senate Finance Committee wants to know who knew what and when at Equifax,https://www.cnbc.com/2017/09/11/senate-finance-committee-wants-to-know-who-knew-what-and-when-at-equifax.html,True,Equifax
27224,Equifax,,143000000,2017,2017-09-01,"A breach of the health insurance firm's database exposed the names, social security numbers, birth dates, addresses, driver's license numbers and credit card information of US, UK and Canadian citizens.",finance,hacked,y,4.0,"143,000,000",UK Gov,https://www.consumer.ftc.gov/blog/2017/09/equifax-data-breach-what-do,,234,equifax,2655829,equifax,equifax.com,1899.0,financial services,5001 - 10000,"atlanta, georgia, united states",united states,linkedin.com/company/equifax,4415,11328,2017-10-05,CNBC,Senators call on IRS to halt contract with Equifax,https://www.cnbc.com/2017/10/05/senators-call-on-irs-to-halt-contract-with-equifax.html,True,Equifax
27225,Equifax,,143000000,2017,2017-09-01,"A breach of the health insurance firm's database exposed the names, social security numbers, birth dates, addresses, driver's license numbers and credit card information of US, UK and Canadian citizens.",finance,hacked,y,4.0,"143,000,000",UK Gov,https://www.consumer.ftc.gov/blog/2017/09/equifax-data-breach-what-do,,234,equifax,2655829,equifax,equifax.com,1899.0,financial services,5001 - 10000,"atlanta, georgia, united states",united states,linkedin.com/company/equifax,4415,11328,2017-11-08,CNBC,"Senators grill former Yahoo, Equifax execs, who say they were 'victims' in hack attacks",https://www.cnbc.com/2017/11/08/marissa-mayer-equifax-ceo-testify-before-senate-commerce-committee.html,True,Equifax
27227,Equifax,,143000000,2017,2017-09-01,"A breach of the health insurance firm's database exposed the names, social security numbers, birth dates, addresses, driver's license numbers and credit card information of US, UK and Canadian citizens.",finance,hacked,y,4.0,"143,000,000",UK Gov,https://www.consumer.ftc.gov/blog/2017/09/equifax-data-breach-what-do,,234,equifax,2655829,equifax,equifax.com,1899.0,financial services,5001 - 10000,"atlanta, georgia, united states",united states,linkedin.com/company/equifax,4415,11328,2017-09-08,CNBC,Suspect trading in Equifax options before breach might have generated millions in profit,https://www.cnbc.com/2017/09/08/suspect-trading-in-equifax-options-before-breach-might-have-generated-millions-in-profit.html,Yes,Equifax
27228,Equifax,,143000000,2017,2017-09-01,"A breach of the health insurance firm's database exposed the names, social security numbers, birth dates, addresses, driver's license numbers and credit card information of US, UK and Canadian citizens.",finance,hacked,y,4.0,"143,000,000",UK Gov,https://www.consumer.ftc.gov/blog/2017/09/equifax-data-breach-what-do,,234,equifax,2655829,equifax,equifax.com,1899.0,financial services,5001 - 10000,"atlanta, georgia, united states",united states,linkedin.com/company/equifax,4415,11328,2017-09-12,USA Today,Tech                      Equifax breach: some answers and more questions,https://www.usatoday.com/story/tech/2017/09/12/how-did-equifax-breach-happen-here-some-answers-and-some-questions/658343001/,True,Equifax
